CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wraccessVolume,Load_1min,Load_5min,Load_15min,Mem_Avail,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_inVolume,Traffic_outVolume,Class
3.1667,4,2.1667,4,2.1667,2129920,34,0.1167,0.2217,0.245,6060941312,8654408363,14.8,7.8333,24.1667,0,1105993.287,941536.3684,TWM
4,5,2.6667,5,2.6667,2498560,78,0.1633,0.2117,0.2383,6050414592,8645918037,14.4,6.3333,30.1667,0,1131518.581,946547.4034,TWM
3.5,4.1667,2.5,4.1667,2.5,2574745.6,39.9,0.52,0.3017,0.2683,6044188672,8641734656,17.6,6.5,44.1667,0,1192627.028,946690.965,TWM
3.6667,4,2.6667,4,2.6667,1939046.4,35.3,0.4033,0.3067,0.2733,6044188672,8643747840,15.0333,6.6667,43,0,1157629.224,941403.2633,TWM
3.8333,3.8333,3,3.8333,3,2129617.413,31.1982,0.4517,0.3367,0.285,6043935403,8645521408,14.3333,5.8333,35.1667,0,1225511.084,941552.1471,TWM
3,4,2,4,2,2100842.09,31,0.335,0.3233,0.28,6043060224,8646656683,13.1,5.1667,34.3333,0,1086440.583,946809.7212,TWM
3,4,2,4,2,1532605.117,27.6006,0.3033,0.3183,0.2767,6041124864,8646735189,36.8667,18.3333,70.3333,0,1199478.549,942138.8153,TWM
3,4,2,4,2,2141383.88,34.0991,0.3267,0.3167,0.2767,6039189504,8646823936,14.7667,6.3333,39,0,1066561.915,940657.5435,TWM
3,4,2,4,2,2331865.1,53.0021,0.3133,0.3133,0.275,6036781056,8646455296,14.8,5.1667,38,0,1037805.036,946766.6411,TWM
3.1667,4,2.1667,4,2.1667,2100831.02,26.8988,0.34,0.3233,0.2783,6034200576,8645911211,16.4,5.5,45.8333,0,1104167.163,941329.5871,TWM
2.5,3.3333,2.1667,3.3333,2.1667,2084871.38,29.0012,0.24,0.2967,0.2717,6027707733,8641436331,13.9333,6,28.3333,0,1145161.837,941571.4129,TWM
2.8333,3.5,2.3333,3.5,2.3333,2224128,31,0.1367,0.255,0.2583,6041675776,8657438037,10.4667,5.1667,22,0,1141643.97,946438.865,TWM
3,4,2,4,2,2107378.47,31.7976,0.2483,0.2617,0.2633,6035270997,8653065557,14.7667,5.3333,37,0,1106514.152,930990.0244,TWM
3,4,2,4,2,2140173.53,31.2024,0.26,0.2617,0.2633,6031357952,8651173205,11.7333,6.3333,22.1667,0,1153886.657,946632.965,TWM
3.6667,4,2.6667,4,2.6667,2126222.53,28.9988,0.2467,0.2583,0.2617,6026330112,8648174251,13,5.1667,27.6667,0,1112030.721,936299.6456,TWM
3,4,2,4,2,1916325.902,28.4958,0.1833,0.235,0.255,6019495253,8643353941,11.5333,5.6667,24,0,1164799,946693,TWM
3,4,2,4,2,2089163.569,30.9054,0.14,0.2133,0.2483,6014293333,8640173397,12.1333,5.5,22.3333,0,1118640.719,930638.7788,TWM
3,4,2,4,2,2115584,31.6,0.1333,0.195,0.2367,6030084779,8657983488,12.6333,5.1667,24.6667,0,1130464.664,936338.6246,TWM
3,4,2,4,2,2305638.4,48.4,0.5917,0.3033,0.2717,6023464960,8653395285,11.7667,5.8333,25.6667,0,1117868.999,946690.965,TWM
3,4,2,4,2,2091683.84,29.596,0.405,0.3167,0.275,6020239360,8652188331,14.5333,7,34.1667,0,1107297.914,946623.035,TWM
3,4,2,4,2,1425141.76,25.004,0.235,0.2783,0.2667,6017916928,8651904341,12,6,28.8333,0,1140299.704,936443.5966,TWM
3,4,2,4,2,2625934.53,35.0979,0.2583,0.28,0.2683,6015551488,8651554816,17.1,6.3333,44.3333,0,1199095,946656,TWM
3,4,2,4,2,2134471.111,34.1091,0.2767,0.2833,0.27,6010649941,8648684203,21.3333,8.5,52.8333,0,1193424,941433,TWM
3.8,4,2.8,4,2.8,1884196.901,32.2903,0.1633,0.245,0.2567,6003258027,8643310933,15.2667,6.3333,32.3333,0,1137026,941503,TWM
3.1667,4,2.1667,4,2.1667,2121764.901,29.9009,0.1567,0.23,0.2533,6002399232,8644475563,15.6,5.6667,36.3333,0,1218608.037,946643.0701,TWM
3,4,2,4,2,2117632,32,0.1,0.1967,0.24,5999818752,8643921237,14.3,6.6667,27,0,1133297.463,946804.4299,TWM
3,4,2,4,2,2135136.557,32.0018,0.1083,0.18,0.2283,5997754368,8643876864,12.1,5.5,27.8333,0,1122656,946657,TWM
3.1667,4,2.1667,4,2.1667,2106163.2,34.1,0.2683,0.2117,0.2367,5995259904,8643404459,9.9667,5,17.6667,0,1132086,936210,TWM
3.1667,4,2.1667,4,2.1667,2221260.8,51.5,0.2433,0.2133,0.235,5993238528,8643409920,21.9333,6.8333,47.3333,0,1108184.228,946584.3589,TWM
3.8333,4,2.8333,4,2.8333,1773966.53,31.0979,0.2117,0.205,0.2283,5991389184,8643589461,16.5,8.6667,29,0,1154000.277,936140.999,TWM
3.6667,4,2.6667,4,2.6667,2104535.87,28.5021,0.335,0.2417,0.24,6001140395,8655370240,17.4,7.5,38.3333,0,1124360.495,946800.6421,TWM
3.1667,4,2.1667,4,2.1667,2605465.6,77.4,0.1917,0.2217,0.2333,5999363413,8655624192,10.4667,5.3333,22.8333,0,1139791,909935.5,TWM
3,4,2,4,2,2133590.41,33.197,0.2833,0.235,0.2333,5991245824,8649537536,16.4667,6.3333,38,0,1150744.771,936064.4765,TWM
3.3333,3.6667,2.6667,3.6667,2.6667,2109858.21,32.8018,0.3317,0.2617,0.2433,5989912576,8650224981,12.8333,7,22.6667,0,1204335.044,967121.3975,TWM
2.8333,3.8333,2,3.8333,2,2076269.78,26.6012,0.3467,0.275,0.25,5988751360,8651092651,13.5667,5.8333,28.6667,0,1074182.885,936512.6496,TWM
3,4,2,4,2,2090174.04,29.4979,0.1967,0.2467,0.2433,5981961557,8646325589,16.5667,6,44.5,0,1121136.8,946995.4764,TWM
2,3,2,3,2,1878932.372,29.3003,0.29,0.2567,0.245,5991623339,8658006016,11.3667,5.6667,28.8333,0,1110380.24,946546.888,TWM
2.8333,3.5,2.3333,3.5,2.3333,2141814.39,29.4985,0.2867,0.265,0.25,5994969088,8663379968,14.5,5.8333,36.6667,0,1083813.26,936390.112,TWM
3.5,4,2.5,4,2.5,2336774.15,50.1021,0.2017,0.24,0.2433,5987377152,8657823061,15.3667,5.6667,36.8333,0,1103904.5,946797,TWM
2.5,3.5,2,3.5,2,2086918.15,25.3994,0.3433,0.2683,0.2517,5984239616,8656704171,13.4333,5.3333,35.6667,0,1075094.223,941383.6176,TWM
2.6667,3.6667,2,3.6667,2,2076672,26,0.4083,0.305,0.2683,5980499968,8654996139,13.4667,5.3333,21.8333,0,1094636.647,925729.7508,TWM
3.8333,4,2.8333,4,2.8333,1417887.448,30.5958,0.34,0.3067,0.2717,5978822656,8655338155,10.7,5.1667,23.8333,0,1148174.133,946761.035,TWM
3.6667,4,2.6667,4,2.6667,2197541.049,28.806,0.5533,0.365,0.2917,5975171072,8653709995,13.0667,6.3333,24.6667,0,1087350.819,936244.965,TWM
3.1667,4,2.1667,4,2.1667,2107384.62,34.1988,0.475,0.3833,0.3017,5972633600,8653199360,11.8667,5.8333,25,0,1077873.679,946764.6316,TWM
3.6667,4,2.6667,4,2.6667,2113536,29,0.3533,0.365,0.2983,5970287275,8652879189,14.7667,5.6667,41,0,1114486.769,946652.3333,TWM
3,3.8333,2.1667,3.8333,2.1667,2093063.38,32.0012,0.41,0.375,0.305,5967329280,8651943253,15.1667,5.8333,28.6667,0,1107820.596,946935.5205,TWM
2.6667,3.6667,2,3.6667,2,2118030.53,31.0979,0.3033,0.3533,0.3,5964920832,8651565056,13.4,5,35.6667,0,1112571.467,936028.0538,TWM
2.3333,3.3333,2,3.3333,2,2504305.47,35.1021,0.2083,0.315,0.2867,5962469376,8651131563,13.8667,5.5,30.6667,0,1117657.133,946912.9512,TWM
2.6667,3.6667,2,3.6667,2,2351923.2,49.1,0.1567,0.2767,0.2717,5959458816,8650171733,15.3,5.1667,46.8333,0,1059880.536,936388.6411,TWM
2.8333,3.8333,2,3.8333,2,1883032.063,30.7979,0.31,0.2983,0.28,5957308416,8650032469,17.9333,7.6667,32.1667,0,1145087,946691,TWM
3,4,2,4,2,2086106.33,29.9009,0.4067,0.3217,0.285,5955676160,8650418859,18.7,8.3333,39.8333,0,1146481,941573,TWM
3,4,2,4,2,2118746.407,31.9012,0.3333,0.32,0.2833,5952281941,8649064448,21.8333,11.3333,42,0,1107169,941577,TWM
3,4,2,4,2,1525340.56,30.4982,0.465,0.3617,0.2967,5945704448,8644502187,13.1,5.8333,32.5,0,1229374.441,946467.1776,TWM
3.6667,4,2.6667,4,2.6667,2630862.03,38,0.2533,0.32,0.285,5944457216,8645278379,30.8,15.6667,60.1667,0,1090539.799,936536.1802,TWM
3.5,4,2.5,4,2.5,1976738.21,34.0018,0.235,0.2983,0.2767,5943123968,8645978795,43.1,28.1667,66,0,1249146.539,930884.4965,TWM
2.6667,3.6667,2,3.6667,2,2101364.853,31.5988,0.205,0.2783,0.2683,5940973568,8645844309,13.1,4.6667,32.3333,0,1135278.025,946726,TWM
3.1667,4,2.1667,4,2.1667,2120079.76,34.3994,0.1583,0.245,0.2583,5938694144,8645608789,13.3,6.6667,28.6667,0,1057330.697,936373.6456,TWM
3.6667,4,2.6667,4,2.6667,2100017.97,34.0991,0.4333,0.3133,0.2817,5936715776,8645653845,9.1,5.5,15,0,1089190.765,946636.3544,TWM
3.1667,4,2.1667,4,2.1667,2323964.617,52.0027,0.2833,0.2867,0.2717,5934350336,8645324800,14.3,6.1667,34.3333,0,1093619.436,941508.2282,TWM
3.1667,3.5,2.6667,3.5,2.6667,1536000,27.5,0.2933,0.29,0.2733,5931769856,8644767744,12.8667,5.5,30.1667,0,1076687.503,941284.6577,TWM
3.5,4,2.5,4,2.5,2076664.62,25.9988,0.2883,0.2883,0.2733,5929490432,8644522667,10.6667,4.8333,20.8333,0,1125442.513,946939.1141,TWM
4,4.8333,3,4.8333,3,2781184,86,0.3333,0.2917,0.275,5925921451,8643094528,10.6333,5.1667,22.1667,0,1113971.849,936155.6036,TWM
3.1667,4,2.1667,4,2.1667,2239700.18,33.8012,0.305,0.2933,0.275,5920806912,8640038229,14.9667,7.1667,29,0,1197247.828,946815.3613,TWM
3,4,2,4,2,2424422.4,33.5,0.3067,0.2967,0.2733,5920118784,8641379669,19.8333,6.3333,48.1667,0,1093908.106,946815.6807,TWM
3,4,2,4,2,1749918.213,31.0982,0.2067,0.2683,0.2683,5919387648,8642687659,13.4667,6.6667,32.6667,0,1044723.03,909958.846,TWM
3.5,4,2.5,4,2.5,2094704.24,30.6006,0.5183,0.3367,0.29,5931823104,8657154048,17.2333,5.3333,46,0,1195272.11,957259.5224,TWM
2.8333,3.8333,2,3.8333,2,2083518.347,25.4012,0.6417,0.4183,0.32,5935933440,8663293269,15.5333,9.1667,31.5,0,1081485.86,936321.6316,TWM
3.3333,3.6667,2.6667,3.6667,2.6667,2122547.2,31.1,0.2783,0.355,0.3017,5927985835,8657367723,14.3,5.8333,30.3333,0,1079428.457,946693.3684,TWM
4,4,3,4,3,1846469.42,51.4988,0.1833,0.3067,0.2883,5918013440,8649437184,17.2333,8.1667,36.3333,0,1112185.861,946734,TWM
3,4,2,4,2,2109440,30,0.2983,0.3117,0.2867,5912124075,8645563051,16.1333,6.3333,40.8333,0,1150052.094,936286,TWM
3.8333,4,2.8333,4,2.8333,2100842.09,27.6006,0.32,0.3217,0.2867,5908602880,8644077568,16.1333,8.6667,32.6667,0,1242945.165,946697.035,TWM
3.5,4,2.5,4,2.5,2220854.89,31.5006,0.14,0.2683,0.27,5906667520,8644156075,20.9,6.3333,44.6667,0,1170102.423,941582.5966,TWM
3.3333,4.3333,2,4.3333,2,2109834.84,34.097,0.145,0.2417,0.26,5904001024,8643515051,17.5,7.1667,41,0,1129024.734,941640.3584,TWM
3.1667,4,2.1667,4,2.1667,2104532.18,31.8018,0.3383,0.275,0.2717,5912436736,8653983744,12.9333,5.8333,30.6667,0,1107514.593,946698.963,TWM
3.1667,4,2.1667,4,2.1667,2081173.91,28.3994,0.3483,0.295,0.2767,5918421675,8661994837,13.8667,6.3333,32.8333,0,1233491.116,936253.037,TWM
3.8333,4,2.8333,4,2.8333,2097572.67,31.7018,0.1583,0.2483,0.2633,5913952256,8659556352,17.8,8.1667,38,0,1057470.558,946770.6416,TWM
3.5,4,2.5,4,2.5,2231899.33,29.8988,0.165,0.2283,0.255,5911973888,8659603456,22.9333,6.1667,63.3333,0,1142985.826,946693.3584,TWM
4,4.1667,3,4.1667,3,1814638.703,32.5976,0.2183,0.2317,0.255,5908449280,8658094763,18.1667,6.1667,42.3333,0,1112361.174,941547.6416,TWM
3,4,2,4,2,2307586.768,50.8036,0.195,0.22,0.25,5905751381,8657440085,12.2,6.6667,26.8333,0,1129707.739,904677.4755,TWM
2.8333,3.6667,2.1667,3.6667,2.1667,2106572.8,32.6,0.2533,0.2317,0.25,5901728427,8655450112,14.8,6,38.6667,0,1218009.207,957153.4214,TWM
2.6667,3.6667,2,3.6667,2,2104451.964,31.3898,0.2083,0.2233,0.2483,5896398848,8652141227,15.3333,7,32.1667,0,1135482.248,946707.4915,TWM
3.1667,4.1667,2,4.1667,2,2106236.036,31.6102,0.1333,0.1933,0.2383,5894420480,8652189013,16.6333,6.5,34,0,1235376.806,946821.6116,TWM
3.1667,4,2.1667,4,2.1667,1419673.6,31.4,0.13,0.1817,0.2283,5891495936,8651286528,12.7333,5,32,0,1162366.298,936196.3884,TWM
3.8333,4,2.8333,4,2.8333,2723006.04,36.6979,0.0967,0.1633,0.215,5888141312,8649958059,14.0333,6.5,29,0,1194128.702,946786.6116,TWM
3.6667,4,2.6667,4,2.6667,1912027.56,31.9021,0.21,0.1833,0.2183,5893006677,8656858453,13.4,7.3333,26.6667,0,1253160,941509,TWM
3.3333,4,2.3333,4,2.3333,2125816.62,29.6985,0.2,0.18,0.2117,5900493483,8666363221,19.3333,7,50.3333,0,1133601.053,941489.3534,TWM
3.5,4,2.5,4,2.5,2130336.98,33.4015,0.2533,0.2017,0.2167,5896884224,8664779435,12.8333,6.6667,22,0,1138518.186,946892,TWM
3.5,4,2.5,4,2.5,2227794.72,34.097,0.1817,0.1883,0.21,5894131712,8664055808,10.9667,6,24.5,0,1086868.901,936356,TWM
3,4,2,4,2,2287437.646,55.5015,0.0983,0.1633,0.195,5886625792,8658589013,14.3667,6.3333,29.3333,0,1035953.129,946804,TWM
2.8333,3.8333,2,3.8333,2,1358014.655,30.3003,0.0983,0.1467,0.185,5884002304,8657976661,12.1333,5.8333,25.8333,0,1088333.099,946767.1441,TWM
3,4,2,4,2,2215530.09,30.6006,0.1533,0.1533,0.1817,5881126912,8657139029,20.5,7.3333,52.6667,0,1047723.631,905002.5025,TWM
3.3333,4,2.3333,4,2.3333,2433786.619,66.3904,0.3533,0.1967,0.195,5869819904,8647862955,18.2,7.6667,40.5,0,1119289.787,962362.4034,TWM
3.8333,4,2.8333,4,2.8333,2207804.272,45.8102,0.4817,0.2717,0.2167,5860249600,8640329045,13.5333,6.5,24.8333,0,1035398.759,946802,TWM
3,3.8333,2.1667,3.8333,2.1667,2244183.625,35.1976,0.235,0.235,0.205,5860249600,8642362709,13.7,6,32,0,1125720.898,936286,TWM
3.6667,4,2.6667,4,2.6667,2093480.375,31.1024,0.1033,0.1983,0.1917,5860249600,8644396373,15.4667,6.6667,36,0,1097936.557,946875.5966,TWM
3.3333,4,2.3333,4,2.3333,2100838.4,31.9,0.1467,0.19,0.185,5859991552,8646166528,16.2,5.8333,38.8333,0,1140223,941509,TWM
3,4,2,4,2,2116403.2,28,0.1817,0.1867,0.1817,5857970176,8646171307,14.4667,6.8333,32.5,0,1108000.83,941507.4034,TWM
3.3333,4,2.3333,4,2.3333,2138915.21,35.197,0.17,0.1833,0.18,5855819776,8646040917,16.5,5.8333,39.5,0,1108011.397,946732,TWM
3.8333,4,2.8333,4,2.8333,2331868.79,54.903,0.2967,0.215,0.1883,5851433643,8643710976,14.7333,6,32.6667,0,1080004.565,941789.1832,TWM
3,4,2,4,2,1904640,28.3,0.2183,0.205,0.185,5846018048,8640328363,15.3667,6.3333,38,0,1184752.782,941503.7718,TWM
3,4,2,4,2,2100950.333,31.9982,0.2983,0.2317,0.1933,5841118549,8637452971,15.3333,7,30.8333,0,1159046.926,946805.6416,TWM
3.1667,4,2.1667,4,2.1667,2098382.03,26,0.1917,0.2083,0.1833,5839699968,8638056448,15.0667,6,39.5,0,1074675,936286,TWM
3,4,2,4,2,2117109.237,30.4018,0.145,0.1933,0.1783,5838108672,8638488576,12.1333,7.5,20.8333,0,1200123.942,946668.3584,TWM
2.6667,3.6667,2,3.6667,2,2161451.82,29.7994,0.0867,0.1633,0.17,5860198400,8662606507,14.5667,5.1667,39.6667,0,1079577.953,946732,TWM
3.3333,4,2.3333,4,2.3333,1818631.38,28.8006,0.1383,0.16,0.1683,5856757760,8661197483,13.5333,6.6667,27.5,0,1151948.591,936212.0705,TWM
4,4,3,4,3,2111179.263,31.9982,0.3817,0.22,0.19,5850266965,8656728064,18.2,8.6667,48,0,1045582.014,915486.5711,TWM
3.5,4,2.5,4,2.5,2101653.91,29.0991,0.35,0.2483,0.1983,5847257088,8655730688,11.7667,6.3333,24.8333,0,1198618.686,957128.5816,TWM
4,4,3,4,3,2105246.828,32.0027,0.25,0.235,0.1933,5845626880,8656135509,9.7667,5.6667,19.5,0,1063248.314,941628.4184,TWM
3.3333,4,2.3333,4,2.3333,1665411.437,50.5958,0.2017,0.2183,0.19,5837690880,8650231125,16.2333,6.3333,39.5,0,1083670.391,946497.5206,TWM
3.1667,4,2.1667,4,2.1667,2203209.108,30.8958,0.2733,0.2383,0.1933,5835497472,8650061824,19.7667,6.8333,47.5,0,1106211.609,936590.4794,TWM
3.3333,4,2.3333,4,2.3333,2125875.455,33.0084,0.1833,0.2217,0.1867,5833304064,8649893888,20.4,6.8333,52.5,0,1140640.711,946677.3534,TWM
3.1667,4,2.1667,4,2.1667,2080354.71,27.5994,0.2017,0.215,0.185,5831626752,8650244096,17.3,6.8333,31.3333,0,1214724.289,946893.6466,TWM
3.6667,4,2.6667,4,2.6667,2099203.69,31.8006,0.175,0.2067,0.1817,5829366443,8650022912,18.1667,8.3333,41.1667,0,1171058.561,941459.5465,TWM
3.1667,4,2.1667,4,2.1667,2120082.22,30.5988,0.08,0.1733,0.1717,5827526656,8650199723,16.4333,6.1667,39.1667,0,1074785.545,925807.8218,TWM
2.5,3.1667,2.3333,3.1667,2.3333,2093063.38,26.0012,0.1217,0.1633,0.17,5825419264,8650127360,17.4667,6,46.8333,0,1111930.895,946805.6316,TWM
2.6667,3.6667,2,3.6667,2,2175385.6,31.1,0.085,0.145,0.1633,5823784960,8650506923,15.7,5.6667,35.5,0,1153312.989,946637.4034,TWM
3,4,2,4,2,2121318.4,27.9,0.3483,0.205,0.18,5821548544,8650293248,11.3667,6.3333,23,0,1109483.511,936360.5966,TWM
3,3.8333,2.1667,3.8333,2.1667,2100428.8,31.1,0.2317,0.2017,0.18,5819312128,8650084352,15.8667,6.6667,39,0,1070397.115,946659.4034,TWM
2.3333,3.3333,2,3.3333,2,2340033.73,52.8988,0.2933,0.225,0.1883,5816645632,8649469269,14.3667,6,30.6667,0,1063898.998,941479.1932,TWM
3.6667,4,2.6667,4,2.6667,1952574.27,29.5012,0.1667,0.2,0.18,5813893120,8648746325,15.2667,5.6667,34.8333,0,1103663.243,941710.7267,TWM
3.6667,4,2.6667,4,2.6667,2106684.733,26.8982,0.275,0.2183,0.1883,5812000768,8648892416,17,6.5,34.3333,0,1149809.909,946766.965,TWM
3.6667,4,2.6667,4,2.6667,2483948.227,74.9958,0.2467,0.225,0.1883,5807355904,8646289408,12.6333,6,26.1667,0,1125234.9,936356.0701,TWM
3,4,2,4,2,2117795.84,37.206,0.4433,0.2783,0.205,5803614208,8644590251,16.0667,7.1667,32.1667,0,1115735.633,946585.5978,TWM
3,4,2,4,2,2123063.813,32.7982,0.2467,0.25,0.1983,5803442176,8646442325,15.4667,8.1667,32,0,1108136.236,946985.3672,TWM
3.6667,4,2.6667,4,2.6667,1536295.207,27.6006,0.15,0.2217,0.1867,5802323968,8647344811,17.2333,6.5,42.3333,0,1095407.966,936324.6767,TWM
4,4,3,4,3,2088967.38,28.0012,0.1383,0.2033,0.18,5801678848,8648721067,13,6.1667,30.3333,0,1129673.29,946734.3584,TWM
3.3333,4,2.3333,4,2.3333,2088952.62,23.9988,0.1733,0.2,0.1817,5799958528,8649041920,14.7667,6.8333,29.6667,0,1138317.545,941444.2282,TWM
3.1667,4,2.1667,4,2.1667,2120903.88,35.0991,0.195,0.2017,0.18,5797808128,8648918357,15.9667,7.6667,34.5,0,1183207.166,941647.4134,TWM
3.6667,4,2.6667,4,2.6667,2351522.21,52.5015,0.1933,0.195,0.1783,5794797568,8647946923,15.2,7.1667,33.3333,0,1125643,946697,TWM
3,4,2,4,2,2196267.82,30.4985,0.33,0.2383,0.1917,5790887936,8646058667,16.5,6.3333,44.3333,0,1144138.578,930883.3183,TWM
3.3333,4,2.3333,4,2.3333,2115996.06,34.6006,0.175,0.21,0.185,5789038592,8646255957,16.1,6,39.5,0,1163512.364,946837.035,TWM
3.6667,4,2.6667,4,2.6667,2101666.21,32.4015,0.0767,0.1733,0.1717,5785640960,8644879701,16.1667,6.5,39.6667,0,1187015.069,936269.1717,TWM
2.6667,3.6667,2,3.6667,2,2106967.64,34.097,0.2733,0.2117,0.185,5784221696,8645493419,15.8667,6.5,42,0,1085887.489,910376.4749,TWM
2.8333,3.8333,2,3.8333,2,2129866.085,32.8932,0.185,0.195,0.18,5783275520,8646571349,16.7333,7.1667,42.5,0,1112668,967694,TWM
3,4,2,4,2,2125858.303,32.0049,0.19,0.1917,0.18,5781555200,8646890837,12.2,5.8333,24.8333,0,1147582,946804,TWM
3.3333,4,2.3333,4,2.3333,1912150.495,31.4022,0.2667,0.215,0.1883,5777685163,8645048320,19.7,7.3333,55.5,0,1080030.346,936212.3333,TWM
3.5,4,2.5,4,2.5,2111794.278,32.7027,0.37,0.255,0.2017,5773473792,8642860373,24.2,7.6667,65.5,0,1079081.129,946732.0701,TWM
3.6667,4,2.6667,4,2.6667,2243840.461,40.6937,0.2283,0.2333,0.1933,5771280384,8642699947,33.6667,7.1667,81.8333,0,1092712.275,936247.4806,TWM
2.8333,3.8333,2,3.8333,2,2236773.939,45.5063,0.25,0.2367,0.195,5768441856,8641899861,14.3,6.3333,34,0,1178293.25,946881.116,TWM
2.8333,3.8333,2,3.8333,2,1427456,28.6,0.16,0.21,0.1833,5766033408,8641516203,13.5667,6.3333,27.6667,0,1044018.943,946738.4484,TWM
3,4,2,4,2,2199544.62,31.9988,0.3367,0.245,0.195,5763065856,8640568661,14.0333,6,32,0,1154492.557,936519.5516,TWM
3,2.3333,3.6667,2.3333,3.6667,0,0,0.2317,0.205,0.185,7050792960,8622546944,33.0333,20.8333,50.8333,0,1120305.332,946687.5471,NTS
2.3333,2.3333,3,2.3333,3,0,0,0.2783,0.2183,0.19,7050018816,8621772800,22.3667,7.3333,57.5,0,1021508.745,892227.7838,NTS
2.1667,2,3.1667,2,3.1667,49152,4.2,0.2017,0.2117,0.185,7050018816,8621772800,23.0667,6.8333,64.5,0,1094412.923,971993.0691,NTS
3.3333,2.5,3.8333,2.5,3.8333,182679.1449,24.3994,0.205,0.2083,0.1833,7045308416,8617091072,27.6,13.8333,55.8333,0,1099551.664,936146.96,NTS
2.3333,2.3333,3,2.3333,3,1640.8551,0.4006,0.1683,0.195,0.18,7044579328,8616366080,30.6,20,51.8333,0,1087373.336,946899.04,NTS
2.3333,2.3333,3,2.3333,3,0,0,0.2817,0.22,0.19,7043463168,8615249920,28.2333,16.3333,58.5,0,1089407.819,936152.3844,NTS
2.5,2.5,3,2.5,3,0,0,0.245,0.2233,0.19,7040108544,8611895296,26.4333,10,64.6667,0,1139146.159,914393.8258,NTS
2.5,2.5,3,2.5,3,9830.4,2.4,0.2,0.21,0.1817,7035936768,8607723520,23.5667,10.6667,52.6667,0,1193054.706,958153.5796,NTS
3,3,3,3,3,10649.6,2.6,0.22,0.215,0.1833,7034732544,8606519296,27.9667,17.5,43.6667,0,1091628.517,944678.6102,NTS
2.8333,2.1667,3.6667,2.1667,3.6667,127767.3193,4.1992,0.2117,0.2117,0.1833,7034002091,8605791573,19.1,9.8333,32.8333,0,1253575.517,946635.6841,NTS
3.3333,3,3.3333,3,3.3333,290024.6807,51.8008,0.1467,0.19,0.175,7030220800,8602036224,24.5,15,46.6667,0,1121371.081,936231.958,NTS
3,3,3,3,3,0,0,0.155,0.1833,0.1767,7049607168,8621422592,23.3333,15.1667,39,0,1185817.002,946746.358,NTS
2.6667,2.6667,3,2.6667,3,49152,4.2,0.1917,0.185,0.1783,7044577963,8616393387,19.3333,12.1667,33.5,0,1123852.244,946679.6841,NTS
3.5,3,3.5,3,3.5,167936,22.8,0.2983,0.2117,0.1867,7033761792,8605601792,25.5,13.6667,46.8333,0,1153252.556,936302.3159,NTS
3.6667,2.6667,4,2.6667,4,32768,8,0.345,0.2483,0.1967,7031700139,8603542869,19.0333,7,56.1667,0,1143740.014,946756.8312,NTS
3.3333,3,3.3333,3,3.3333,8192,2,0.2017,0.22,0.19,7044719957,8616576341,18.8667,8,41.1667,0,1126440.786,936400.3688,NTS
3,3,3,3,3,0,0,0.1817,0.2083,0.185,7038015488,8609871872,15.2333,8,31.6667,0,1152318.539,946603.6312,NTS
2.8333,2.8333,3,2.8333,3,0,0,0.2133,0.21,0.1833,7031954091,8603810475,16.5667,8,34.5,0,1135532.461,936364.3688,NTS
2.5,2.1667,3.3333,2.1667,3.3333,0,0,0.2517,0.2267,0.1883,7048473259,8620321451,48.4333,27.6667,89,0,1160641.658,946600.796,NTS
2.5,2,3.5,2,3.5,0,0,0.205,0.2117,0.1833,7041897813,8613746005,31.3333,15.3333,70.6667,0,1181849.331,946792.7812,NTS
2.3333,2.3333,3,2.3333,3,0,0,0.4517,0.2733,0.205,7037769728,8609617920,28.1667,11,57.5,0,1159686.045,936313.97,NTS
3.1667,2.3333,3.8333,2.3333,3.8333,0,0,0.4583,0.3117,0.22,7037425664,8609273856,15.7,6.5,35,0,1164143.411,946734.0841,NTS
2,2,3,2,3,51575.1592,4.1972,0.2883,0.2967,0.2183,7035577685,8607425877,23.9,13.5,41.5,0,1167094.754,936348.3688,NTS
3,2.8333,3.1667,2.8333,3.1667,173704.8408,23.8028,0.2767,0.28,0.2167,7031537664,8603414528,13.2,6.8333,28,0,1141363.258,946645.6312,NTS
3.5,2.8333,3.6667,2.8333,3.6667,0,0,0.305,0.2867,0.2217,7047047168,8618924032,15.9667,5.5,34.3333,0,1055622.021,902607.6577,NTS
2.5,2.5,3,2.5,3,0,0,0.2483,0.2783,0.22,7045285888,8617162752,18.5333,8,43,0,1126363.574,961383.5796,NTS
2.6667,2.6667,3,2.6667,3,0,0,0.16,0.245,0.2117,7044384768,8616261632,31.4333,16.3333,57,0,1072663.165,940432.042,NTS
3,3,3,3,3,9820.5794,2.3976,0.055,0.1983,0.1933,7043051520,8614928384,44.0667,24,75.3333,0,1163634.583,942669.4895,NTS
2.5,2.5,3,2.5,3,10659.4206,2.6024,0.1467,0.1933,0.1883,7039482539,8611359403,43,23.8333,68.6667,0,1160522.677,945729.6408,NTS
2.5,2.3333,3.1667,2.3333,3.1667,0,0,0.1317,0.1833,0.1833,7034454016,8606330880,56.4,31,83.1667,0,1165945.215,947602.8277,NTS
