CPU_Total,CPU_P1,CPU_P2,CPU_P3,CPU_P4,Disk_wrVolume,Disk_wraccessVolume,Load_1min,Load_5min,Load_15min,Mem_Avail,Mem_freeTotal,Ping_Time(ms),Ping_Min(ms),Ping_Max(ms),Ping_PacketLoss,Traffic_inVolume,Traffic_outVolume,Class
5.1667,10.8333,2,5.6667,2.6667,4233011.006,36.4145,0.35,0.285,0.1933,3311970304,7852635477,1335.8571,435,2295,0,2869839.93,759089.0869,TWMwL
13.6667,16.3333,11.8333,15.8333,10,296861.2001,32.4321,0.5517,0.6067,0.4483,6915903488,7858623147,1174.0333,617,2070.8333,0,2868198.532,750559.2422,TVMwL
12.7143,13.2857,11.2857,15,11.1429,319303.1006,36.3972,0.635,0.6267,0.48,6944237568,7871556267,930.0667,535.8333,1932.5,0,2798630.542,769824.1921,TVMwL
5,10.6667,2,5.3333,2.6667,4646288.657,38.9538,0.215,0.1067,0.025,72599552,7849474731,1004.3667,86.5,2392.8333,0,2773522.388,718335.291,TWMwL
6,10.8,3.6,5,3.6,5811677.405,39.6405,0.2183,0.3017,0.1883,76754944,7803607723,860.2333,317.5,1666,0,2839820.344,758264.3914,TSKwL
13,16.8333,15,10.5,10,657348.9012,60.6935,0.51,0.4867,0.375,6906527744,7854333952,1194.4667,656.8333,1849.8333,0,2768602.047,750142.7756,TVMwL
5,10,2.3333,3.1667,4,14044.0202,2.4287,0.3133,0.2367,0.1233,7067246592,7925529259,655.0571,165.8571,1724.8571,0,2580774.871,741199.5518,NTSwL
6,11,2.7143,6,3.4286,5911019.884,42.0801,0.2333,0.2617,0.1817,73301333.33,7802815147,1050.9333,8.8333,2599.5,0,2809323.153,691998.3886,TSKwL
32,26,1,1,100,24576,4,1.3514,1.4143,1.2714,74959530.67,1147482112,1374.4,770.3333,2181.5,0,2723395.918,727197.381,WSKwL
6,11,4.1667,6.5,1.6667,5662379.289,43.6112,0.3217,0.3233,0.2117,3367465643,7805432491,1076.0333,568.3333,1929.8333,0,2860926.958,761516.0244,TSKwL
5.1667,9.8333,3.1667,4.1667,3.6667,4046399.165,31.4695,0.3233,0.2567,0.1867,2709780480,7854091605,1133.6,711.6667,1751,0,2809320.557,772660.5043,TWMwL
6,11.1667,3.3333,6.3333,2.3333,4946321.129,40.1879,0.275,0.2767,0.1917,4056797184,7814003371,1060.4667,452.5,1944.5,0,2799494.52,720870.0436,TSKwL
32,27.1667,1,1,100,5057219.933,35.2248,1.355,1.395,1.29,1299873792,4152467456,1277.9667,861.6667,1625.6667,0,2813080.559,772145.5396,WSKwL
6,11,3.3333,4.6667,4.1667,3942450.061,36.39,0.3133,0.2867,0.21,72830976,7802324992,886.5333,10.3333,2125.5,0,2872277.945,790325.0598,TSKwL
13.5,15.5,13.1667,14.6667,10.5,664639.1915,71.8463,0.4633,0.2833,0.1767,6979999744,7878913365,921.8,284,2070,0,2861117.664,791556.1771,TVMwL
5,9.8333,3,3.3333,4.1667,4592613.001,36.0798,0.1486,0.1571,0.0886,5563301888,7885406208,1141.8571,398,2140,0,2807070.196,781207.3728,TWMwL
13.8333,14.3333,13,14.1667,14.3333,311850.139,35.5676,0.525,0.5367,0.4617,6960562176,7875573760,930.3333,143.6667,2369,0,2671571.494,710965.9672,TVMwL
5,10,2.8333,4.1667,3.5,5107272.571,38.7407,0.285,0.2667,0.185,5809504256,7848813227,1435.4333,1030.5,1829.1667,0,2869236.228,796549.8112,TWMwL
1.5,2.3333,1,1.5,1.1667,2556166.739,31.2323,0.0133,0.0033,0.0017,338741248,7852938581,625.6,330.5,1027.8333,0,1671034.443,751597.2005,TWMwL
14,14.5,13.5,12.3333,15.6667,301451.5686,33.583,0.7033,0.5233,0.3167,6940913664,7869560149,1245.3667,772.6667,1741.8333,0,2872763.345,765967.5113,TVMwL
6,11.5714,4.7143,4.8571,2.5714,6044926.741,42.4854,0.47,0.2383,0.1383,3162322944,7805028352,727.5,140,1713.6667,0,2746903.492,745422.223,TSKwL
5,9.6667,3.3333,2.1667,4.5,11536,2.2109,0.1567,0.2133,0.1367,7066263552,7925096448,545.8333,8.3333,1544.6667,0,2587821.112,742587.8907,NTSwL
5,10.1667,1.8333,4.6667,4.1667,5718421.894,40.0661,0.21,0.1433,0.06,2558984192,7850954752,1237.6333,529.1667,1681.3333,0,2877066.634,786561.1768,TWMwL
5.1667,10,3.6667,2.8333,4.1667,5049794.947,75.3263,0.225,0.1917,0.1217,5950277632,7884284587,701.7333,187.3333,1784.8333,0,2809983.36,759745.4593,TWMwL
13.3333,17,14.1667,7.5,14.5,283908.3967,30.137,0.6267,0.2683,0.1667,6926589952,7864336384,1067.9333,423.5,1835.6667,0,2750090.193,768890.1461,TVMwL
6,10.6667,3.8333,5.6667,3,5889864.545,45.1393,0.2483,0.25,0.19,4019939328,7806728192,783.2333,186,1902.5,0,2909790.502,775822.8881,TSKwL
6,11,2.5,5.5,4,5136298.207,39.0098,0.225,0.235,0.1667,72876032,7805261824,1189.3,733.5,1611.3333,0,2920737.09,776951.7687,TSKwL
32,26.6667,0.6667,100,1,16384,3,1.32,1.2967,1.2033,540119040,3590367232,1283.5333,593.5,2222.5,0,2829647.076,725585.6224,WSKwL
32,25.8333,18.6667,1,82.3333,5961176.768,38.0971,1.29,1.3167,1.275,1393609387,4192180224,776.8333,192.3333,1728.1667,0,2723221.942,747112.8145,WSKwL
6,11,4.1667,4.6667,3.3333,6162934.209,40.7375,0.285,0.2717,0.2067,72714240,7805269333,1180.4667,596.3333,1960.6667,0,3026103.492,810716.6169,TSKwL
5.3333,10.5,5.1667,4,1.5,5184830.961,38.2915,0.1967,0.2433,0.1583,5612204032,7848522411,1346.5429,729.7143,2151.8571,0,2870349.014,727648.9883,TWMwL
6,11,2.3333,7.1667,2.6667,6015182.547,42.6508,0.2517,0.26,0.2017,73719125.33,7805304832,1037.4667,525.3333,1759.3333,0,2981794.151,796643.0648,TSKwL
6,11,2.8333,5.6667,3.6667,5861666.124,42.4091,0.2867,0.3217,0.2383,72949760,7803593387,507,8.3333,1764.1667,0,2807000.708,745113.1921,TSKwL
4.8333,9.6667,1,5.5,3.3333,10126.4559,1.9815,0.0917,0.0633,0.015,7116773376,7933364224,992.12,256.8,1962.8,0,2639080.231,668188.2649,NTSwL
6,11.3333,2.3333,7.6667,2.3333,6025178.343,40.6605,0.4533,0.3317,0.2183,72863744,7806301525,1205.8,272.5,2642.8333,0,2832211.164,712265.2128,TSKwL
5.3333,10.1667,2.1667,4.5,4.3333,5985899.949,39.2898,0.2117,0.2183,0.1383,2466809856,7852565845,1281.8333,473,2048.5,0,2879709.37,778920.9023,TWMwL
13.6667,13,13.6667,15.5,12,339592.7609,36.3491,0.6167,0.6633,0.4817,6974636032,7876121259,947.4333,384,1922.6667,0,2820972.088,769670.0729,TVMwL
6,11,4.5714,5.1429,2.4286,5971682.951,43.3148,0.2833,0.2817,0.2083,2824882176,7805082283,1160.1333,512.6667,2087.3333,0,2818156.363,737487.4874,TSKwL
13.6667,15.8333,9.3333,14,14.6667,399300.7653,41.1833,0.6233,0.59,0.49,6957387776,7876257792,1155.4,633.6667,1709.5,0,2730479.086,751043.8507,TVMwL
5,10.1667,3.5,2.6667,4.1667,8584.699,1.7306,0.2717,0.2183,0.1283,7116011520,7931111424,814.9333,419.1667,1287.6667,0,2784125.455,820091.7883,NTSwL
4.3333,8.1667,3.5,1.6667,3.8333,294912,52,0.1743,0.2443,0.1743,6979385344,7888485717,1505.48,919.2,2493.4,4,2265120.709,624643.0307,NTSwL
5.4286,10.4286,2.7143,5,3.2857,5649000.838,37.9562,0.325,0.3383,0.2417,1669496832,7854413141,1115.1333,301.1667,2330.1667,0,2790610.901,705999.505,TWMwL
6,11.1429,4.1429,4.5714,3,6017730.701,42.9922,0.4767,0.3083,0.1967,1689210880,7805416107,1033.2333,503.5,1495,0,2848789.649,763025.8576,TSKwL
13.1667,14.6667,11,10.6667,16.1667,308782.9667,35.9837,0.4883,0.465,0.445,6932885504,7867324416,1047.1,371,1666.6667,0,2798708.772,767620.6436,TVMwL
13,12,11.1667,12.8333,16.1667,297831.8231,34.2247,0.6283,0.63,0.4517,6934691840,7868622848,1241.6571,679.5714,1900.8571,0,2914041.102,781711.814,TVMwL
6,10.6,2.8,6.8,3,3964012.563,31.6081,0.18,0.2017,0.1783,73700693.33,7802320896,706.9333,156.6667,1878.6667,0,2779838.211,695429.5815,TSKwL
12,9.8333,14.8333,11.5,13.5,5895869.429,43.5395,0.4167,0.3983,0.33,6095898624,7316778325,951.6667,370.1667,1991.1667,0,2862027.185,773166.2511,WSKwL
6,11.1667,2.5,4.1667,4.8333,15002.4678,2.6627,0.185,0.285,0.265,6933805056,7875317077,1377.08,603.2,2394,0,2530060.484,649970.2414,NTSwL
6,11,2,2.5,6.6667,8478.4336,1.7133,0.2271,0.27,0.22,6931216384,7873353728,1249.3333,533.3333,1926.8333,0,2738086.063,681313.5286,NTSwL
6,11,3.4,6,3,6037184.189,39.2813,0.235,0.2367,0.185,3524728832,7805147136,1319.1333,871.6667,1861.8333,0,2919088.585,791356.9625,TSKwL
6,11.1429,4.4286,5.2857,2.5714,5963771.965,42.9993,0.3033,0.2217,0.1233,72908117.33,7806048256,855,252.5,1712.3333,0,2740634.871,675182.6989,TSKwL
5.8333,11.3333,2.3333,5.1667,3.6667,12691.4251,2.399,0.362,0.246,0.148,6968561664,7887650816,785.0333,94.8333,2047.1667,0,2755486.281,713135.9036,NTSwL
5,9.6667,1.3333,5,3.8333,16384,3,0.3767,0.2817,0.2067,7118264320,7932472661,1185.9,639.1667,1749,0,2846896.261,812878.6034,NTSwL
6,11.3333,3,4.6667,3.8333,296191.7569,51.3124,0.2533,0.2933,0.195,6930939904,7872999424,1257.3667,802.1667,1711.3333,0,2744098.139,774753.0986,NTSwL
5,10,3.6667,4.3333,2.5,5750747.436,40.5692,0.2917,0.2383,0.13,5226283008,7848921771,831.2571,333.7143,1666.2857,0,2803115.831,746816.8043,TWMwL
5.1667,10.1667,2,4.8333,3.5,4195918.465,31.0096,0.2533,0.2533,0.165,2914543616,7853824000,776.3667,375.6667,1557.3333,0,2830664.648,747596.9399,TWMwL
32,28,100,1,1,6025100.775,43.5864,1.4383,1.3983,1.275,935116800,3871376725,1016.4,465,1813,0,2903751.905,761592.7678,WSKwL
32,27.6667,100,0.3333,1,5746360.993,42.2849,1.3783,1.1633,1.0767,618353322.7,3632723968,1261.4857,343.2857,2593.7143,0,2764229.453,740017.2608,WSKwL
5.2,10.2,1.8,5,3.6,3848101.14,35.6708,0.3667,0.2667,0.13,1297666048,7851798528,1247.6333,490.5,1881.3333,0,2807857.929,751081.887,TWMwL
32,27.1667,1,100,1,5886497.494,43.2095,1.216,1.39,1.322,2305107968,4746252971,942,265.6,2210.2,0,2725594.269,699363.2597,WSKwL
1.3333,1.6667,1,1.5,1,3290198.407,35.4436,0,0,0,6352501146,7855010611,312.5,7.6667,691.8333,0,1828418.341,845881.8301,TWMwL
4.8333,9.6667,2.8333,2.6667,3.8333,16384,3,0.2233,0.245,0.1833,7069188096,7926586027,606.1429,93.4286,1653.4286,0,2660165.849,779720.5201,NTSwL
32,26.3333,1,0,100,13885.5494,2.39,1.4067,1.2783,1.1383,71110656,3012653739,1034,663.4,1586,0,2800738.413,746633.8801,WSKwL
14.5,14.5,17.1667,12,14,333106.6326,38.3856,0.5,0.5,0.435,6995044352,7884908544,1297.8333,718,1879.8333,0,2897787.019,786724.5382,TVMwL
6,11,3.3333,6.3333,2.6667,6048026.415,42.9009,0.3267,0.275,0.1933,72313514.67,7806319957,1095.9333,457.6667,1981.8333,0,2784157.75,743979.3975,TSKwL
6,11.3333,2.5,6.8333,2.8333,5850030.569,37.3352,0.1883,0.195,0.18,71948970.67,7803415211,753.6333,263.3333,1629.3333,0,2788094.376,688135.851,TSKwL
32,27,100,1,1,4228420.623,36.3996,1.5033,1.275,1.155,85009066.67,2933073237,699,191.6667,2095.1667,0,2767123.466,732881.4567,WSKwL
5.1667,10.3333,3.1667,4.6667,2.8333,5938363.642,79.8639,0.1,0.1433,0.09,2521760563,7852784845,1314.5,855.8333,1904.6667,0,2738489.321,736390.18,TWMwL
5,10,2.6667,4.8333,3.1667,5969757.888,40.6611,0.3317,0.2367,0.115,288677888,7851075584,673.4667,40.8333,1366.6667,0,2751930.822,749813.2572,TWMwL
5.3333,10.3333,2.1667,4.6667,3.5,26051.8539,4.3603,0.3133,0.2667,0.1917,7116595200,7932368213,812.7333,330,1336.8333,0,2830630.858,826839.0915,NTSwL
5,9.8333,1.8333,4.6667,3.3333,16384,3,0.3133,0.3,0.1983,7064821760,7925181099,560.8,155,1430,0,2708603.456,780194.6858,NTSwL
5,9.8333,3,4.6667,2.8333,5963897.225,39.8789,0.3383,0.2383,0.1917,76328960,7850175829,996.6667,323.1667,1730.5,0,2802630.607,775715.2715,TWMwL
6,11.3333,4.5,4.8333,2.5,5003650.391,41.6351,0.4583,0.3667,0.25,1863991296,7805951317,1362.7667,642.5,2132.1667,0,2880542.883,766860.459,TSKwL
6,11.3333,3.1667,3,6.1667,14858.8017,2.6276,0.36,0.304,0.232,6976233472,7886536704,797.2667,234,1365.8333,0,2947875.611,822898.5938,NTSwL
6,11.1667,2.1667,6,3.8333,16384,3,0.2243,0.2371,0.18,6931748864,7872722944,1519.3667,601.5,2384.1667,0,2699627.978,701284.5565,NTSwL
31,10.5,1,11.6667,100,1932365.139,15.0474,1.3867,1.2383,1.1267,1384136704,4188715008,1274.9667,670.3333,2126.5,0,2809942.744,742039.7724,WSKwL
4.6667,9.5,1.5,4.6667,3.3333,14798.5792,2.6129,0.065,0.02,0,7066091520,7925784576,841.36,480.6,1487.2,0,2642877.672,697652.7436,NTSwL
5,9.5,2.5,4.8333,2.8333,16384,3,0.1117,0.095,0.03,7070093312,7926781269,983.7333,265.3333,2023.6667,0,2704283.735,772841.7313,NTSwL
5,10,3,3.8333,3.5,5244798.471,37.406,0.1783,0.245,0.195,1037787136,7852358997,954.1333,431,1613.1667,0,2895869.01,795892.7144,TWMwL
6,11.3333,2.5,3.6667,5.1667,13416.7413,2.2756,0.208,0.204,0.1,6973883051,7888031061,948.2,371,1857.8,0,2750123.685,810840.543,NTSwL
4.8333,9.8333,2.1667,4.1667,3,16384,3,0.1167,0.1983,0.12,7117271040,7932902059,688.5429,188.8571,1495.1429,0,2706684.261,773762.8311,NTSwL
13.8333,13.5,15.1667,15,12.3333,267410.3495,30.3399,0.715,0.7917,0.6367,7002454016,7884692139,740.2333,12.8333,1492.3333,0,2749627.04,778319.3264,TVMwL
5,10,2,3.6667,4,14651.0769,2.5769,0.2067,0.0733,0.0217,7070351360,7927025664,840.3,279.1667,1500,0,2796686.071,775365.3173,NTSwL
32,26.6667,1,1.6667,100,5992683.236,42.0914,1.3433,1.12,1.075,2465275221,4789557248,1213.44,696.2,1848,0,2805313.292,723893.2579,WSKwL
6,11.3333,3.5,5.3333,2.6667,5704498.01,39.5646,0.36,0.2883,0.1717,73627648,7808876544,1266.0667,492.5,1950.6667,0,2914892.326,772429.7831,TSKwL
5.5,10.5,2.1667,5,3.8333,4945561.55,37.7496,0.2,0.2383,0.1333,1722941440,7853011627,1146.0333,335.5,1915.5,0,2838114.643,782064.7739,TWMwL
5,9.5,2.6667,6,2.1667,16384,3,0.25,0.275,0.1917,7067417259,7925839189,1211.2333,848.5,1675.8333,0,2739033.645,783663.4634,NTSwL
32,26.5,1,0,100,22220.3605,3.7124,1.276,1.382,1.332,84156416,3140319232,1338.3,564.6667,2322,0,2790980.632,667297.6431,WSKwL
5,10,3,3.6667,3.1667,39256.064,5.4818,0.1983,0.1983,0.135,7118908757,7934567083,761.8,189.6667,1524.5,0,2749546.424,787061.4522,NTSwL
14.1667,14.8333,17,14.8333,10,302310.1311,36.7911,0.625,0.2817,0.235,7001147392,7885464235,1355.3667,853.8333,1855.8333,0,2968875.324,797718.3236,TVMwL
14.3333,12.5,14.5,14.6667,15.8333,311854.7386,36.7004,0.7633,0.6733,0.535,6925824683,7864631296,1089.3667,549,1828.3333,0,2797737.024,752177.9523,TVMwL
30.1667,10.3333,100,10.5,1,5828208.359,41.935,1.38,1.2933,1.1933,3328385707,6023852715,1350.2333,674.3333,2060.5,0,2822788.386,735529.9073,WSKwL
5,9.8333,3.8333,3.1667,3.3333,5602950.353,37.9981,0.275,0.15,0.0567,522039296,7850814123,502.1333,8.1667,1453.6667,0,2867548.362,790963.7952,TWMwL
5.5,9.5,2.3333,5.1667,3.3333,4576593.551,36.5382,0.0983,0.035,0.0117,2189680640,7852348757,1118.3667,434.6667,2084.6667,0,2878959.018,780842.8579,TWMwL
32.3333,28.3333,6.3333,94.6667,1,5913438.487,44.5712,1.3417,1.4483,1.3333,2312155136,4747291307,1320.9143,619.5714,2212.8571,0,2837146.797,708700.6445,WSKwL
4.8333,6.6667,2.8333,6,4.3333,240470.3472,28.6198,0.1567,0.1033,0.1867,7004043264,7888751275,796.2,188.4,1389.4,0,2087079.689,835312.8419,TVMwL
5,9.4286,1.7143,4.1429,4.4286,5174900.616,38.7735,0.1483,0.0483,0.0117,99076096,7852720128,838.3,421.3333,1462.8333,0,2938282.961,811679.3444,TWMwL
6,11,2.6667,5.3333,3.8333,5592347.224,38.9787,0.1617,0.2283,0.1583,1926238208,7804959403,1132.6,598.1667,1883.8333,0,2873875.295,769559.88,TSKwL
6,11,3,5.5,3,4204932.665,36.4777,0.1683,0.1833,0.1767,73067178.67,7802587136,806.8,401.6667,1724.1667,0,2920229.028,787351.9191,TSKwL
5,9.6667,2.6667,2.5,4.6667,16384,3,0.2467,0.215,0.1483,7067258880,7924617216,769.7667,214.3333,1325.8333,0,2710745.002,793450.67,NTSwL
13.6667,12.3333,14.1667,10.1667,17,324645.2318,35.6295,0.47,0.5433,0.4517,6960499371,7875328000,684.1667,313.1667,1274.5,0,2775133.551,814809.5298,TVMwL
1.8,2.6,2.4,1.8,1.2,3907150.111,38.6864,0.11,0.065,0.0667,72036352,7801847125,620.4667,482.3333,765.5,0,2110301.34,840254.8704,TSKwL
5,10,3.3333,4,3.5,5101284.856,34.6206,0.3417,0.2817,0.1767,6492370534,7855708570,1272.0333,715.3333,1817.3333,0,2837148.081,778215.1623,TWMwL
6,12,2.2,6.6,2.8,16384,3,0.3183,0.2283,0.1167,6932367360,7873245867,1475.2,866.6667,2123.3333,0,2794044.82,752107.9942,NTSwL
5.1667,9.8333,1.5,6,3.8333,5677363.587,35.8578,0.2633,0.2317,0.1283,481869824,7849674752,1302,945.6667,1700.6667,0,2915886.865,809374.1265,TWMwL
13.6667,12.1667,13.3333,15.3333,14.3333,316435.5656,36.4623,0.5767,0.2383,0.1633,7001139200,7887907499,754.5667,367.6667,1483.5,0,2783279.328,714068.6638,TVMwL
6,11.1667,2.1667,5,5,5971158.33,41.8682,0.2867,0.2717,0.1817,72065024,7801935189,1176.7,569.6667,1840.3333,0,2957880.752,788990.7694,TSKwL
6,11,3.1667,3.6667,5,12489.5748,2.3661,0.2633,0.325,0.2333,6965803008,7892458837,712.7667,128.1667,1952.3333,0,2785436.502,765077.792,NTSwL
14,18.5,9.5,14.6667,13,284640.8351,33.3628,0.4267,0.58,0.515,6978002944,7878623232,864.7667,431.5,1437.6667,0,2817642.612,755736.3404,TVMwL
30.6667,10,1,100,11.6667,16384,3,1.325,1.1917,1.1,69464064,1346247339,1243.3429,802.4286,1969,0,2707421.653,734691.8409,WSKwL
32,26.1667,50.8333,1,50.5,5645276.373,39.1609,1.5717,1.5,1.38,1720182784,4407463936,873.1667,87.3333,2028.8333,0,2708323.085,705134.3949,WSKwL
5.1667,10,1.3333,6.8333,3,5514333.93,34.182,0.275,0.2783,0.195,2272178176,7852142592,958.2,448.6,1533.2,0,2740230.974,694769.1233,TWMwL
5,9.3333,3.5,3.1667,3.3333,16384,3,0.195,0.1917,0.12,7066472448,7924783787,839.3,146,1672.6667,0,2682184.526,740862.105,NTSwL
14.3333,13.8333,12.8333,17.5,13,683486.5542,62.2386,0.74,0.5383,0.41,6997725184,7885276501,1156.0667,453.1667,2025.8333,0,2820088.63,745221.7394,TVMwL
5,10,2.1667,4,4.3333,5154405.357,39.6805,0.1833,0.11,0.0383,6017206272,7885783040,1269.44,527,1738.8,0,2836462.747,779416.4323,TWMwL
32,26,100,2,0.3333,5768028.243,39.14,1.3,1.2833,1.1783,3623274496,5572973909,1327.95,956.5,1791.3333,3.3333,2861549.561,715065.3591,WSKwL
6,11,3.1667,5.1667,3.8333,7079113.816,47.5402,0.33,0.1483,0.1,140881920,7801574059,1089.2333,349.5,2155.5,0,2830150.553,721346.771,TSKwL
4.8333,9.3333,1.6667,6.1667,1.6667,13849.9979,2.3813,0.2217,0.215,0.1167,7085938005,7924618581,643,157.6,1715.2,0,2776290.123,784522.7206,NTSwL
5,10,3.6667,3.8333,3.3333,5181763.008,37.749,0.3167,0.17,0.0633,4436417741,7848768307,462.8333,8.3333,1369,0,2832112.193,782224.9208,TWMwL
31.3333,23.5,8.3333,1.6667,91.6667,5599555.144,45.0526,1.3583,1.3367,1.1767,2958135296,5770065920,562.4,177,1512.6,0,2714817.41,739226.4173,WSKwL
13.1667,12.5,11,12.3333,17,616944,59.5391,0.4917,0.5117,0.4033,6996201472,7885704533,1124.8667,496.1667,2180.8333,0,2834887.397,750226.916,TVMwL
12.5,14,11.1667,15.1667,10.3333,275082.8946,32.1502,0.5433,0.54,0.465,6960605184,7875708245,1074.0667,619.3333,2041,0,2746615.591,734085.7758,TVMwL
12.6667,17.6667,10.6667,10.5,11.8333,312779.1906,34.6987,0.5933,0.4967,0.3333,6908334080,7855972352,1047.5,263,1909.3333,0,2803268.489,747107.0763,TVMwL
6,11.1667,3.6667,4.8333,3.5,5872419.596,41.4974,0.42,0.265,0.1567,72085504,7806613504,910.7667,626.1667,1457.8333,0,2818912.006,700972.5324,TSKwL
6,11.3333,3.6667,4.6667,3.8333,16384,3,0.3533,0.265,0.1217,6980671488,7890196480,1008.28,155.4,1856.8,0,2737751.57,751054.3054,NTSwL
5,10,2.1667,3.5,4.1667,13885.1029,2.3899,0.1067,0.1083,0.065,7065655296,7924884139,842.7333,138.6667,1684.6667,0,2728144.651,796201.3564,NTSwL
5,10.1429,1.8571,3.7143,4.7143,4935451.738,40.4346,0.1617,0.265,0.1833,72707413.33,7850080256,1112.8333,649.1667,1601.8333,0,2844781.19,743020.3308,TWMwL
5,10,2.3333,3.8333,4,4250496.351,35.0418,0.2283,0.17,0.1033,2506389504,7852360363,1293.4,515,1881.5,0,2922758.742,801370.6899,TWMwL
4.8333,9.8333,2.1667,4.6667,2.8333,16384,3,0.2633,0.0933,0.025,7117735936,7932232363,926.2333,324.1667,1540.5,0,2664802.522,752691.2057,NTSwL
6,10.8333,3.1667,5.1667,3,8200,1.668,0.3117,0.2367,0.1183,6967276203,7886320299,1235.9,725.6667,1770.1667,0,2757605.788,840132.4428,NTSwL
6,12,3.6,5.4,3,5569109.443,36.3356,0.4,0.255,0.1317,1057880747,7807138475,933.8333,317.3333,1641.8333,0,2847218.871,741127.3915,TSKwL
6,11.6667,3.1667,5.8333,3.1667,5816577.654,82.9804,0.4933,0.345,0.2333,73246037.33,7806629888,986.9,208.8333,1872.3333,0,2825314.717,754340.4447,TSKwL
32,25.3333,0,1,100,26026.2421,5.3541,1.365,1.1617,1.0833,1069125632,3970091008,1035.2,270.6667,2229.8333,0,2695003.43,699905.4277,WSKwL
4.8333,9.5,3.1667,2.6667,3.6667,8457.5648,1.7099,0.15,0.145,0.0617,7116093440,7932221440,895.1667,394.3333,1617.3333,0,2752131.708,754013.7674,NTSwL
5.3333,10,3.6667,5.1667,2.3333,5078704.964,37.9455,0.1833,0.1767,0.095,5865712299,7850543104,1056.0333,350.5,2142,0,2785582.329,713846.9657,TWMwL
5.8333,10.8333,3.6667,6,2,6039885.578,42.9314,0.2533,0.2583,0.1967,72730624,7806630571,785,173.3333,1614.1667,0,2814444.861,745137.0148,TSKwL
5,10,1.6667,3.6667,5.5,4931480.915,36.8923,0.1971,0.1157,0.0429,5592487936,7885114027,1307.9667,682.6667,2061.1667,0,2814175.741,753203.4927,TWMwL
6,11,3.8,6.4,2.8,6029903.532,43.8658,0.3633,0.3167,0.2,4069355520,7814708565,959.9,522.6667,1627,0,2893739.314,764525.3194,TSKwL
5.5,10.3333,2,6.6667,3.1667,5859091.48,42.0959,0.2617,0.1183,0.0967,72970240,7805506706,1018.6333,572.6667,1778.1667,0,2914065.042,740455.0016,TSKwL
5.8333,11,2.6667,5.5,2.8333,16384,3,0.1133,0.205,0.1167,6977916928,7889597781,1138.68,330.8,2201.6,0,2600500.959,666801.9926,NTSwL
5.2,9.8,3,3.8,4.2,4783310.722,37.8,0.27,0.255,0.1833,222947328,7852523520,1317.3,816.8333,1810.3333,0,2834093.338,767583.7476,TWMwL
31.1667,11,1.5,12.1667,100,5611136.07,45.8492,1.2967,1.2867,1.18,1900479147,4231933952,1349.68,709.6,2338,0,2647998.352,632143.5053,WSKwL
31,11.5,1,11.3333,100,7304.7798,1.3375,1.2567,1.245,1.1883,1334215339,4165679104,1521.24,1009.4,2320.6,0,2751058.173,686734.2453,WSKwL
32,27,1,1,100,20757.1964,3.5362,1.16,1.1317,1.0917,91245772.8,2188788531,1193.5667,769.3333,1803.8333,0,2904720.437,809366.6607,WSKwL
13,19.5,9.5,12.5,9.8333,743563.6591,87.7642,0.5267,0.44,0.2967,6977183744,7877233323,1151.5,670,1718,0,2832635.595,794041.4858,TVMwL
5.5,10.6667,1.8333,6.3333,2.5,5414790.236,37.9165,0.2467,0.2867,0.2267,5146699776,7848809813,1278.7667,644.6667,2121.3333,0,2889721.937,765679.0267,TWMwL
26.8333,12.1667,12.8333,18.5,64,5838278.761,76.574,1,0.9333,0.8583,3796385792,6355591851,1835.8,779.75,2760.25,0,2770212.501,599691.2208,WSKwL
32.5,27.6667,100,1,1.8333,11473.6859,2.2008,1.3233,1.26,1.1583,110571520,1859391488,1235.2667,616.3333,1672.3333,0,2916968.926,784311.5282,WSKwL
13.6667,15.3333,12.5,10.8333,15,274055.4683,33.0155,0.6817,0.7017,0.5183,7004432384,7886125739,1177.8667,774.6667,1743.5,0,2845249.033,755471.0973,TVMwL
32,26.8333,100,1,1,10405.0979,2.0269,1.8217,1.475,1.3117,87307059.2,2786874982,1155.5333,725.1667,1684.6667,0,2986665.324,821610.872,WSKwL
32,27.3333,6.5,1,94.5,5905926.827,44.5633,1.4317,1.4767,1.3433,70617088,1493843285,1259.7667,866.3333,1969.6667,3.3333,2757149.174,688797.2986,WSKwL
5,10.1667,3.3333,5.1667,2,5140358.128,36.9885,0.31,0.2367,0.145,6007400741,7849160704,1257.1333,816.6667,1713.3333,0,2836319.485,782282.9408,TWMwL
6,11.1667,1.8333,6.3333,4.3333,5586963.303,39.0031,0.2217,0.1533,0.1083,72734720,7802986496,1104.0667,643.6667,1525,0,2900698.7,779701.4495,TSKwL
6,10.6667,3.5,5.8333,3,5875659.071,42.86,0.2233,0.3033,0.2683,73119744,7805693952,1140.3,520.1667,1994.5,0,2801321.83,719734.2008,TSKwL
4.8333,9.3333,1.8333,5.1667,3,3898899.722,35.5045,0.1183,0.0383,0.01,2806675456,7853726379,789.6667,52.8333,2254.5,0,2773574.855,728065.302,TWMwL
30.1667,9.8333,11.1667,100,1,759441.6422,15.607,1.1417,1.2,1.14,571821397.3,3596591787,1283,663.2857,2146.4286,0,2833717.976,789993.2637,WSKwL
31.5,20.3333,1,100,4.3333,16384,3,1.416,1.444,1.372,74684416,2147482283,1470.5,789,2384.5,0,2651402.871,624096.6327,WSKwL
